cell_id,start_min,end_min,runoff_m3
R099_C097,60,90,28.350000381469727
R099_C098,60,90,28.350000381469727
R099_C099,60,90,26.775001525878906
R099_C100,60,90,26.775001525878906
R099_C101,60,90,23.625
R099_C102,60,90,26.775001525878906
R099_C103,60,90,23.625
R099_C104,60,90,26.775001525878906
R099_C105,60,90,26.775001525878906
R099_C106,60,90,26.775001525878906
R099_C107,60,90,26.775001525878906
R099_C108,60,90,26.775001525878906
R099_C109,60,90,26.775001525878906
R099_C110,60,90,26.775001525878906
R099_C111,60,90,23.625
R099_C112,60,90,23.625
R099_C113,60,90,23.625
R099_C114,60,90,23.625
R099_C115,60,90,28.350000381469727
R099_C116,60,90,28.350000381469727
R099_C117,60,90,26.775001525878906
R099_C118,60,90,26.775001525878906
R099_C119,60,90,23.625
R099_C120,60,90,26.775001525878906
R099_C121,60,90,26.775001525878906
R099_C122,60,90,23.625
R099_C123,60,90,26.775001525878906
R099_C124,60,90,23.625
R099_C125,60,90,28.350000381469727
R099_C126,60,90,23.625
R099_C127,60,90,23.625
R099_C128,60,90,23.625
R099_C129,60,90,26.775001525878906
R099_C130,60,90,26.775001525878906
R099_C131,60,90,26.775001525878906
R099_C132,60,90,26.775001525878906
R099_C133,60,90,26.775001525878906
R099_C134,60,90,26.775001525878906
R099_C135,60,90,23.625
R099_C136,60,90,26.775001525878906
R100_C070,60,90,23.625
R100_C071,60,90,28.350000381469727
R100_C072,60,90,26.775001525878906
R100_C073,60,90,23.625
R100_C074,60,90,23.625
R100_C075,60,90,23.625
R100_C076,60,90,23.625
R100_C077,60,90,28.350000381469727
R100_C078,60,90,28.350000381469727
R100_C079,60,90,23.625
R100_C080,60,90,23.625
R100_C081,60,90,23.625
R100_C082,60,90,23.625
R100_C083,60,90,26.775001525878906
R100_C084,60,90,26.775001525878906
R100_C085,60,90,23.625
R100_C086,60,90,23.625
R100_C087,60,90,23.625
R100_C088,60,90,23.625
R100_C089,60,90,23.625
R100_C090,60,90,23.625
R100_C091,60,90,23.625
R100_C092,60,90,23.625
R100_C093,60,90,23.625
R100_C094,60,90,28.350000381469727
R100_C095,60,90,26.775001525878906
R100_C096,60,90,26.775001525878906
R100_C097,60,90,26.775001525878906
R100_C098,60,90,26.775001525878906
R100_C099,60,90,26.775001525878906
R100_C100,60,90,26.775001525878906
R100_C101,60,90,26.775001525878906
R100_C102,60,90,26.775001525878906
R100_C103,60,90,26.775001525878906
R100_C104,60,90,26.775001525878906
R100_C105,60,90,23.625
R100_C106,60,90,23.625
R100_C107,60,90,23.625
R100_C108,60,90,23.625
R100_C109,60,90,23.625
R100_C110,60,90,26.775001525878906
R100_C111,60,90,23.625
R100_C112,60,90,23.625
R100_C113,60,90,28.350000381469727
R100_C114,60,90,28.350000381469727
R100_C115,60,90,23.625
R100_C116,60,90,26.775001525878906
R100_C117,60,90,26.775001525878906
R100_C118,60,90,26.775001525878906
R100_C119,60,90,26.775001525878906
R100_C120,60,90,26.775001525878906
R100_C121,60,90,23.625
R100_C122,60,90,23.625
R100_C123,60,90,26.775001525878906
R100_C124,60,90,28.350000381469727
R100_C125,60,90,23.625
R100_C126,60,90,23.625
R100_C127,60,90,23.625
R100_C128,60,90,23.625
R100_C129,60,90,23.625
R100_C130,60,90,26.775001525878906
R100_C131,60,90,23.625
R100_C132,60,90,26.775001525878906
R100_C133,60,90,26.775001525878906
R100_C134,60,90,26.775001525878906
R100_C135,60,90,26.775001525878906
R100_C136,60,90,26.775001525878906
R101_C071,60,90,28.350000381469727
R101_C072,60,90,23.625
R101_C073,60,90,28.350000381469727
R101_C074,60,90,23.625
R101_C075,60,90,23.625
R101_C076,60,90,23.625
R101_C077,60,90,23.625
R101_C078,60,90,23.625
R101_C079,60,90,23.625
R101_C080,60,90,23.625
R101_C081,60,90,28.350000381469727
R101_C082,60,90,26.775001525878906
R101_C083,60,90,26.775001525878906
R101_C084,60,90,23.625
R101_C085,60,90,23.625
R101_C086,60,90,23.625
R101_C087,60,90,23.625
R101_C088,60,90,23.625
R101_C089,60,90,23.625
R101_C090,60,90,23.625
R101_C091,60,90,23.625
R101_C092,60,90,23.625
R101_C093,60,90,23.625
R101_C094,60,90,26.775001525878906
R101_C095,60,90,26.775001525878906
R101_C096,60,90,26.775001525878906
R101_C097,60,90,28.350000381469727
R101_C098,60,90,28.350000381469727
R101_C099,60,90,26.775001525878906
R101_C100,60,90,28.350000381469727
R101_C101,60,90,26.775001525878906
R101_C102,60,90,26.775001525878906
R101_C103,60,90,26.775001525878906
R101_C104,60,90,26.775001525878906
R101_C105,60,90,28.350000381469727
R101_C106,60,90,26.775001525878906
R101_C107,60,90,26.775001525878906
R101_C108,60,90,28.350000381469727
R101_C109,60,90,23.625
R101_C110,60,90,26.775001525878906
R101_C111,60,90,26.775001525878906
R101_C112,60,90,23.625
R101_C113,60,90,23.625
R101_C114,60,90,28.350000381469727
R101_C115,60,90,23.625
R101_C116,60,90,23.625
R101_C117,60,90,26.775001525878906
R101_C118,60,90,26.775001525878906
R101_C119,60,90,26.775001525878906
R101_C120,60,90,23.625
R101_C121,60,90,23.625
R101_C122,60,90,23.625
R101_C123,60,90,28.350000381469727
R101_C124,60,90,26.775001525878906
R101_C125,60,90,26.775001525878906
R101_C126,60,90,26.775001525878906
R101_C127,60,90,26.775001525878906
R101_C128,60,90,26.775001525878906
R101_C129,60,90,26.775001525878906
R101_C130,60,90,26.775001525878906
R101_C131,60,90,23.625
R101_C132,60,90,23.625
R101_C133,60,90,23.625
R101_C134,60,90,26.775001525878906
R101_C135,60,90,26.775001525878906
R101_C136,60,90,26.775001525878906
R102_C072,60,90,28.350000381469727
R102_C073,60,90,28.350000381469727
R102_C074,60,90,28.350000381469727
R102_C075,60,90,23.625
R102_C076,60,90,23.625
R102_C077,60,90,23.625
R102_C078,60,90,28.350000381469727
R102_C079,60,90,23.625
R102_C080,60,90,28.350000381469727
R102_C081,60,90,26.775001525878906
R102_C082,60,90,26.775001525878906
R102_C083,60,90,23.625
R102_C084,60,90,23.625
R102_C085,60,90,23.625
R102_C086,60,90,23.625
R102_C087,60,90,23.625
R102_C088,60,90,23.625
R102_C089,60,90,23.625
R102_C090,60,90,23.625
R102_C091,60,90,23.625
R102_C092,60,90,23.625
R102_C093,60,90,28.350000381469727
R102_C094,60,90,26.775001525878906
R102_C095,60,90,28.350000381469727
R102_C096,60,90,26.775001525878906
R102_C097,60,90,26.775001525878906
R102_C098,60,90,26.775001525878906
R102_C099,60,90,26.775001525878906
R102_C100,60,90,26.775001525878906
R102_C101,60,90,26.775001525878906
R102_C102,60,90,28.350000381469727
R102_C103,60,90,26.775001525878906
R102_C104,60,90,26.775001525878906
R102_C105,60,90,26.775001525878906
R102_C106,60,90,28.350000381469727
R102_C107,60,90,26.775001525878906
R102_C108,60,90,23.625
R102_C109,60,90,23.625
R102_C110,60,90,26.775001525878906
R102_C111,60,90,23.625
R102_C112,60,90,23.625
R102_C113,60,90,23.625
R102_C114,60,90,23.625
R102_C115,60,90,28.350000381469727
R102_C116,60,90,26.775001525878906
R102_C117,60,90,26.775001525878906
R102_C118,60,90,26.775001525878906
R102_C119,60,90,23.625
R102_C120,60,90,23.625
R102_C121,60,90,23.625
R102_C122,60,90,23.625
R102_C123,60,90,23.625
R102_C124,60,90,26.775001525878906
R102_C125,60,90,23.625
R102_C126,60,90,23.625
R102_C127,60,90,23.625
R102_C128,60,90,23.625
R102_C129,60,90,23.625
R102_C130,60,90,23.625
R102_C131,60,90,23.625
R102_C132,60,90,23.625
R102_C133,60,90,23.625
R102_C134,60,90,23.625
R102_C135,60,90,26.775001525878906
R102_C136,60,90,26.775001525878906
R103_C073,60,90,28.350000381469727
R103_C074,60,90,28.350000381469727
R103_C075,60,90,23.625
R103_C076,60,90,23.625
R103_C077,60,90,23.625
R103_C078,60,90,23.625
R103_C079,60,90,23.625
R103_C080,60,90,23.625
R103_C081,60,90,26.775001525878906
R103_C082,60,90,26.775001525878906
R103_C083,60,90,23.625
R103_C084,60,90,23.625
R103_C085,60,90,28.350000381469727
R103_C086,60,90,23.625
R103_C087,60,90,23.625
R103_C088,60,90,23.625
R103_C089,60,90,23.625
R103_C090,60,90,23.625
R103_C091,60,90,23.625
R103_C092,60,90,23.625
R103_C093,60,90,28.350000381469727
R103_C094,60,90,26.775001525878906
R103_C095,60,90,26.775001525878906
R103_C096,60,90,26.775001525878906
R103_C097,60,90,26.775001525878906
R103_C098,60,90,26.775001525878906
R103_C099,60,90,26.775001525878906
R103_C100,60,90,26.775001525878906
R103_C101,60,90,28.350000381469727
R103_C102,60,90,23.625
R103_C103,60,90,23.625
R103_C104,60,90,26.775001525878906
R103_C105,60,90,26.775001525878906
R103_C106,60,90,26.775001525878906
R103_C107,60,90,26.775001525878906
R103_C108,60,90,23.625
R103_C109,60,90,28.350000381469727
R103_C110,60,90,26.775001525878906
R103_C111,60,90,23.625
R103_C112,60,90,23.625
R103_C113,60,90,23.625
R103_C114,60,90,23.625
R103_C115,60,90,26.775001525878906
R103_C116,60,90,26.775001525878906
R103_C117,60,90,28.350000381469727
R103_C118,60,90,23.625
R103_C119,60,90,23.625
R103_C120,60,90,23.625
R103_C121,60,90,23.625
R103_C122,60,90,23.625
R103_C123,60,90,23.625
R103_C124,60,90,26.775001525878906
R103_C125,60,90,23.625
R103_C126,60,90,23.625
R103_C127,60,90,26.775001525878906
R103_C128,60,90,26.775001525878906
R103_C129,60,90,26.775001525878906
R103_C130,60,90,26.775001525878906
R103_C131,60,90,26.775001525878906
R103_C132,60,90,26.775001525878906
R103_C133,60,90,26.775001525878906
R103_C134,60,90,23.625
R103_C135,60,90,23.625
R103_C136,60,90,28.350000381469727
R104_C074,60,90,26.775001525878906
R104_C075,60,90,28.350000381469727
R104_C076,60,90,23.625
R104_C077,60,90,28.350000381469727
R104_C078,60,90,23.625
R104_C079,60,90,23.625
R104_C080,60,90,26.775001525878906
R104_C081,60,90,28.350000381469727
R104_C082,60,90,23.625
R104_C083,60,90,23.625
R104_C084,60,90,23.625
R104_C085,60,90,23.625
R104_C086,60,90,23.625
R104_C087,60,90,23.625
R104_C088,60,90,23.625
R104_C089,60,90,23.625
R104_C090,60,90,23.625
R104_C091,60,90,23.625
R104_C092,60,90,23.625
R104_C093,60,90,28.350000381469727
R104_C094,60,90,26.775001525878906
R104_C095,60,90,26.775001525878906
R104_C096,60,90,23.625
R104_C097,60,90,23.625
R104_C098,60,90,26.775001525878906
R104_C099,60,90,26.775001525878906
R104_C100,60,90,26.775001525878906
R104_C101,60,90,26.775001525878906
R104_C102,60,90,26.775001525878906
R104_C103,60,90,28.350000381469727
R104_C104,60,90,26.775001525878906
R104_C105,60,90,26.775001525878906
R104_C106,60,90,28.350000381469727
R104_C107,60,90,28.350000381469727
R104_C108,60,90,23.625
R104_C109,60,90,23.625
R104_C110,60,90,26.775001525878906
R104_C111,60,90,23.625
R104_C112,60,90,23.625
R104_C113,60,90,26.775001525878906
R104_C114,60,90,26.775001525878906
R104_C115,60,90,26.775001525878906
R104_C116,60,90,23.625
R104_C117,60,90,28.350000381469727
R104_C118,60,90,23.625
R104_C119,60,90,23.625
R104_C120,60,90,23.625
R104_C121,60,90,23.625
R104_C122,60,90,23.625
R104_C123,60,90,23.625
R104_C124,60,90,26.775001525878906
R104_C125,60,90,26.775001525878906
R104_C126,60,90,26.775001525878906
R104_C127,60,90,28.350000381469727
R104_C128,60,90,26.775001525878906
R104_C129,60,90,26.775001525878906
R104_C130,60,90,23.625
R104_C131,60,90,23.625
R104_C132,60,90,23.625
R104_C133,60,90,26.775001525878906
R104_C134,60,90,26.775001525878906
R105_C076,60,90,23.625
R105_C077,60,90,23.625
R105_C078,60,90,23.625
R105_C079,60,90,23.625
R105_C080,60,90,26.775001525878906
R105_C081,60,90,23.625
R105_C082,60,90,23.625
R105_C083,60,90,23.625
R105_C084,60,90,28.350000381469727
R105_C085,60,90,28.350000381469727
R105_C086,60,90,23.625
R105_C087,60,90,23.625
R105_C088,60,90,23.625
R105_C089,60,90,23.625
R105_C090,60,90,23.625
R105_C091,60,90,23.625
R105_C092,60,90,23.625
R105_C093,60,90,26.775001525878906
R105_C094,60,90,23.625
R105_C095,60,90,23.625
R105_C096,60,90,23.625
R105_C097,60,90,23.625
R105_C098,60,90,26.775001525878906
R105_C099,60,90,26.775001525878906
R105_C100,60,90,26.775001525878906
R105_C101,60,90,26.775001525878906
R105_C102,60,90,26.775001525878906
R105_C103,60,90,26.775001525878906
R105_C104,60,90,26.775001525878906
R105_C105,60,90,26.775001525878906
R105_C106,60,90,26.775001525878906
R105_C107,60,90,26.775001525878906
R105_C108,60,90,23.625
R105_C109,60,90,23.625
R105_C110,60,90,26.775001525878906
R105_C111,60,90,26.775001525878906
R105_C112,60,90,26.775001525878906
R105_C113,60,90,26.775001525878906
R105_C114,60,90,26.775001525878906
R105_C115,60,90,23.625
R105_C116,60,90,28.350000381469727
R105_C117,60,90,23.625
R105_C118,60,90,23.625
R105_C119,60,90,23.625
R105_C120,60,90,23.625
R105_C121,60,90,26.775001525878906
R105_C122,60,90,26.775001525878906
R105_C123,60,90,26.775001525878906
R105_C124,60,90,26.775001525878906
R105_C125,60,90,23.625
R105_C126,60,90,23.625
R105_C127,60,90,23.625
R105_C128,60,90,23.625
R105_C129,60,90,23.625
R105_C130,60,90,23.625
R105_C131,60,90,23.625
R105_C132,60,90,23.625
R105_C133,60,90,23.625
R106_C077,60,90,23.625
R106_C078,60,90,23.625
R106_C079,60,90,26.775001525878906
R106_C080,60,90,26.775001525878906
R106_C081,60,90,23.625
R106_C082,60,90,23.625
R106_C083,60,90,28.350000381469727
R106_C084,60,90,23.625
R106_C085,60,90,23.625
R106_C086,60,90,23.625
R106_C087,60,90,23.625
R106_C088,60,90,23.625
R106_C089,60,90,23.625
R106_C090,60,90,23.625
R106_C091,60,90,23.625
R106_C092,60,90,28.350000381469727
R106_C093,60,90,28.350000381469727
R106_C094,60,90,23.625
R106_C095,60,90,23.625
R106_C096,60,90,28.350000381469727
R106_C097,60,90,23.625
R106_C098,60,90,26.775001525878906
R106_C099,60,90,26.775001525878906
R106_C100,60,90,26.775001525878906
R106_C101,60,90,23.625
R106_C102,60,90,23.625
R106_C103,60,90,23.625
R106_C104,60,90,26.775001525878906
R106_C105,60,90,23.625
R106_C106,60,90,23.625
R106_C107,60,90,23.625
R106_C108,60,90,23.625
R106_C109,60,90,23.625
R106_C110,60,90,26.775001525878906
R106_C111,60,90,26.775001525878906
R106_C112,60,90,26.775001525878906
R106_C113,60,90,23.625
R106_C114,60,90,23.625
R106_C115,60,90,23.625
R106_C116,60,90,23.625
R106_C117,60,90,23.625
R106_C118,60,90,28.350000381469727
R106_C119,60,90,23.625
R106_C120,60,90,26.775001525878906
R106_C121,60,90,26.775001525878906
R106_C122,60,90,26.775001525878906
R106_C123,60,90,23.625
R106_C124,60,90,23.625
R106_C125,60,90,23.625
R106_C126,60,90,23.625
R106_C127,60,90,23.625
R106_C128,60,90,23.625
R106_C129,60,90,23.625
R106_C130,60,90,23.625
R106_C131,60,90,23.625
R107_C078,60,90,23.625
R107_C079,60,90,26.775001525878906
R107_C080,60,90,26.775001525878906
R107_C081,60,90,23.625
R107_C082,60,90,23.625
R107_C083,60,90,23.625
R107_C084,60,90,23.625
R107_C085,60,90,23.625
R107_C086,60,90,23.625
R107_C087,60,90,23.625
R107_C088,60,90,23.625
R107_C089,60,90,23.625
R107_C090,60,90,23.625
R107_C091,60,90,23.625
R107_C092,60,90,23.625
R107_C093,60,90,23.625
R107_C094,60,90,23.625
R107_C095,60,90,23.625
R107_C096,60,90,28.350000381469727
R107_C097,60,90,23.625
R107_C098,60,90,26.775001525878906
R107_C099,60,90,23.625
R107_C100,60,90,26.775001525878906
R107_C101,60,90,26.775001525878906
R107_C102,60,90,26.775001525878906
R107_C103,60,90,26.775001525878906
R107_C104,60,90,26.775001525878906
R107_C105,60,90,23.625
R107_C106,60,90,23.625
R107_C107,60,90,28.350000381469727
R107_C108,60,90,26.775001525878906
R107_C109,60,90,26.775001525878906
R107_C110,60,90,26.775001525878906
R107_C111,60,90,23.625
R107_C112,60,90,26.775001525878906
R107_C113,60,90,23.625
R107_C114,60,90,23.625
R107_C115,60,90,23.625
R107_C116,60,90,23.625
R107_C117,60,90,23.625
R107_C118,60,90,23.625
R107_C119,60,90,26.775001525878906
R107_C120,60,90,26.775001525878906
R107_C121,60,90,26.775001525878906
R107_C122,60,90,23.625
R107_C123,60,90,23.625
R107_C124,60,90,23.625
R107_C125,60,90,23.625
R107_C126,60,90,23.625
R107_C127,60,90,23.625
R107_C128,60,90,23.625
R107_C129,60,90,23.625
R108_C080,60,90,26.775001525878906
R108_C081,60,90,23.625
R108_C082,60,90,23.625
R108_C083,60,90,23.625
R108_C084,60,90,23.625
R108_C085,60,90,23.625
R108_C086,60,90,23.625
R108_C087,60,90,23.625
R108_C088,60,90,23.625
R108_C089,60,90,23.625
R108_C090,60,90,23.625
R108_C091,60,90,28.350000381469727
R108_C092,60,90,23.625
R108_C093,60,90,28.350000381469727
R108_C094,60,90,23.625
R108_C095,60,90,28.350000381469727
R108_C096,60,90,23.625
R108_C097,60,90,26.775001525878906
R108_C098,60,90,26.775001525878906
R108_C099,60,90,28.350000381469727
R108_C100,60,90,26.775001525878906
R108_C101,60,90,26.775001525878906
R108_C102,60,90,26.775001525878906
R108_C103,60,90,26.775001525878906
R108_C104,60,90,26.775001525878906
R108_C105,60,90,23.625
R108_C106,60,90,23.625
R108_C107,60,90,26.775001525878906
R108_C108,60,90,26.775001525878906
R108_C109,60,90,26.775001525878906
R108_C110,60,90,26.775001525878906
R108_C111,60,90,26.775001525878906
R108_C112,60,90,26.775001525878906
R108_C113,60,90,26.775001525878906
R108_C114,60,90,23.625
R108_C115,60,90,23.625
R108_C116,60,90,28.350000381469727
R108_C117,60,90,23.625
R108_C118,60,90,26.775001525878906
R108_C119,60,90,26.775001525878906
R108_C120,60,90,26.775001525878906
R108_C121,60,90,23.625
R108_C122,60,90,28.350000381469727
R108_C123,60,90,23.625
R108_C124,60,90,23.625
R108_C125,60,90,23.625
R108_C126,60,90,23.625
R108_C127,60,90,9.450000762939453
R109_C081,60,90,23.625
R109_C082,60,90,23.625
R109_C083,60,90,23.625
R109_C084,60,90,23.625
R109_C085,60,90,23.625
R109_C086,60,90,23.625
R109_C087,60,90,23.625
R109_C088,60,90,23.625
R109_C089,60,90,23.625
R109_C090,60,90,23.625
R109_C091,60,90,23.625
R109_C092,60,90,28.350000381469727
R109_C093,60,90,28.350000381469727
R109_C094,60,90,23.625
R109_C095,60,90,28.350000381469727
R109_C096,60,90,28.350000381469727
R109_C097,60,90,26.775001525878906
R109_C098,60,90,26.775001525878906
R109_C099,60,90,26.775001525878906
R109_C100,60,90,26.775001525878906
R109_C101,60,90,26.775001525878906
R109_C102,60,90,26.775001525878906
R109_C103,60,90,26.775001525878906
R109_C104,60,90,26.775001525878906
R109_C105,60,90,26.775001525878906
R109_C106,60,90,26.775001525878906
R109_C107,60,90,26.775001525878906
R109_C108,60,90,26.775001525878906
R109_C109,60,90,23.625
R109_C110,60,90,23.625
R109_C111,60,90,23.625
R109_C112,60,90,26.775001525878906
R109_C113,60,90,26.775001525878906
R109_C114,60,90,26.775001525878906
R109_C115,60,90,26.775001525878906
R109_C116,60,90,23.625
R109_C117,60,90,26.775001525878906
R109_C118,60,90,26.775001525878906
R109_C119,60,90,26.775001525878906
R109_C120,60,90,23.625
R109_C121,60,90,23.625
R109_C122,60,90,23.625
R109_C123,60,90,23.625
R109_C124,60,90,23.625
R109_C125,60,90,9.450000762939453
R110_C082,60,90,23.625
R110_C083,60,90,23.625
R110_C084,60,90,23.625
R110_C085,60,90,23.625
R110_C086,60,90,23.625
R110_C087,60,90,23.625
R110_C088,60,90,23.625
R110_C089,60,90,26.775001525878906
R110_C090,60,90,26.775001525878906
R110_C091,60,90,26.775001525878906
R110_C092,60,90,26.775001525878906
R110_C093,60,90,26.775001525878906
R110_C094,60,90,26.775001525878906
R110_C095,60,90,26.775001525878906
R110_C096,60,90,26.775001525878906
R110_C097,60,90,26.775001525878906
R110_C098,60,90,26.775001525878906
R110_C099,60,90,26.775001525878906
R110_C100,60,90,26.775001525878906
R110_C101,60,90,23.625
R110_C102,60,90,23.625
R110_C103,60,90,23.625
R110_C104,60,90,26.775001525878906
R110_C105,60,90,26.775001525878906
R110_C106,60,90,26.775001525878906
R110_C107,60,90,23.625
R110_C108,60,90,23.625
R110_C109,60,90,23.625
R110_C110,60,90,23.625
R110_C111,60,90,23.625
R110_C112,60,90,23.625
R110_C113,60,90,23.625
R110_C114,60,90,23.625
R110_C115,60,90,23.625
R110_C116,60,90,26.775001525878906
R110_C117,60,90,26.775001525878906
R110_C118,60,90,26.775001525878906
R110_C119,60,90,23.625
R110_C120,60,90,23.625
R110_C121,60,90,23.625
R110_C122,60,90,23.625
R110_C123,60,90,23.625
R111_C083,60,90,23.625
R111_C084,60,90,23.625
R111_C085,60,90,23.625
R111_C086,60,90,23.625
R111_C087,60,90,23.625
R111_C088,60,90,28.350000381469727
R111_C089,60,90,26.775001525878906
R111_C090,60,90,28.350000381469727
R111_C091,60,90,28.350000381469727
R111_C092,60,90,28.350000381469727
R111_C093,60,90,28.350000381469727
R111_C094,60,90,9.450000762939453
R111_C095,60,90,9.450000762939453
R111_C096,60,90,26.775001525878906
R111_C097,60,90,28.350000381469727
R111_C098,60,90,26.775001525878906
R111_C099,60,90,26.775001525878906
R111_C100,60,90,28.350000381469727
R111_C101,60,90,23.625
R111_C102,60,90,23.625
R111_C103,60,90,26.775001525878906
R111_C104,60,90,26.775001525878906
R111_C105,60,90,26.775001525878906
R111_C106,60,90,23.625
R111_C107,60,90,23.625
R111_C108,60,90,23.625
R111_C109,60,90,23.625
R111_C110,60,90,23.625
R111_C111,60,90,23.625
R111_C112,60,90,23.625
R111_C113,60,90,23.625
R111_C114,60,90,23.625
R111_C115,60,90,26.775001525878906
R111_C116,60,90,26.775001525878906
R111_C117,60,90,26.775001525878906
R111_C118,60,90,23.625
R111_C119,60,90,23.625
R111_C120,60,90,23.625
R111_C121,60,90,23.625
R112_C085,60,90,23.625
R112_C086,60,90,23.625
R112_C087,60,90,28.350000381469727
R112_C088,60,90,26.775001525878906
R112_C089,60,90,26.775001525878906
R112_C090,60,90,26.775001525878906
R112_C091,60,90,26.775001525878906
R112_C092,60,90,26.775001525878906
R112_C093,60,90,26.775001525878906
R112_C094,60,90,26.775001525878906
R112_C095,60,90,26.775001525878906
R112_C096,60,90,26.775001525878906
R112_C097,60,90,28.350000381469727
R112_C098,60,90,26.775001525878906
R112_C099,60,90,28.350000381469727
R112_C100,60,90,26.775001525878906
R112_C101,60,90,28.350000381469727
R112_C102,60,90,26.775001525878906
R112_C103,60,90,26.775001525878906
R112_C104,60,90,26.775001525878906
R112_C105,60,90,23.625
R112_C106,60,90,23.625
R112_C107,60,90,23.625
R112_C108,60,90,23.625
R112_C109,60,90,23.625
R112_C110,60,90,23.625
R112_C111,60,90,23.625
R112_C112,60,90,23.625
R112_C113,60,90,23.625
R112_C114,60,90,26.775001525878906
R112_C115,60,90,26.775001525878906
R112_C116,60,90,26.775001525878906
R112_C117,60,90,23.625
R112_C118,60,90,23.625
R112_C119,60,90,23.625
R112_C120,60,90,23.625
R113_C086,60,90,28.350000381469727
R113_C087,60,90,23.625
R113_C088,60,90,23.625
R113_C089,60,90,23.625
R113_C090,60,90,28.350000381469727
R113_C091,60,90,26.775001525878906
R113_C092,60,90,26.775001525878906
R113_C093,60,90,28.350000381469727
R113_C094,60,90,28.350000381469727
R113_C095,60,90,28.350000381469727
R113_C096,60,90,28.350000381469727
R113_C097,60,90,28.350000381469727
R113_C098,60,90,26.775001525878906
R113_C099,60,90,23.625
R113_C100,60,90,26.775001525878906
R113_C101,60,90,26.775001525878906
R113_C102,60,90,26.775001525878906
R113_C103,60,90,23.625
R113_C104,60,90,23.625
R113_C105,60,90,23.625
R113_C106,60,90,23.625
R113_C107,60,90,23.625
R113_C108,60,90,23.625
R113_C109,60,90,23.625
R113_C110,60,90,23.625
R113_C111,60,90,23.625
R113_C112,60,90,23.625
R113_C113,60,90,26.775001525878906
R113_C114,60,90,26.775001525878906
R113_C115,60,90,26.775001525878906
R113_C116,60,90,26.775001525878906
R113_C117,60,90,23.625
R113_C118,60,90,23.625
R114_C087,60,90,23.625
R114_C088,60,90,26.775001525878906
R114_C089,60,90,28.350000381469727
R114_C090,60,90,28.350000381469727
R114_C091,60,90,28.350000381469727
R114_C092,60,90,23.625
R114_C093,60,90,23.625
R114_C094,60,90,28.350000381469727
R114_C095,60,90,28.350000381469727
R114_C096,60,90,26.775001525878906
R114_C097,60,90,23.625
R114_C098,60,90,28.350000381469727
R114_C099,60,90,26.775001525878906
R114_C100,60,90,26.775001525878906
R114_C101,60,90,26.775001525878906
R114_C102,60,90,23.625
R114_C103,60,90,23.625
R114_C104,60,90,23.625
R114_C105,60,90,23.625
R114_C106,60,90,23.625
R114_C107,60,90,23.625
R114_C108,60,90,23.625
R114_C109,60,90,23.625
R114_C110,60,90,23.625
R114_C111,60,90,23.625
R114_C112,60,90,26.775001525878906
R114_C113,60,90,26.775001525878906
R114_C114,60,90,26.775001525878906
R114_C115,60,90,26.775001525878906
R114_C116,60,90,23.625
R115_C089,60,90,26.775001525878906
R115_C090,60,90,26.775001525878906
R115_C091,60,90,26.775001525878906
R115_C092,60,90,26.775001525878906
R115_C093,60,90,26.775001525878906
R115_C094,60,90,26.775001525878906
R115_C095,60,90,26.775001525878906
R115_C096,60,90,26.775001525878906
R115_C097,60,90,28.350000381469727
R115_C098,60,90,26.775001525878906
R115_C099,60,90,26.775001525878906
R115_C100,60,90,26.775001525878906
R115_C101,60,90,23.625
R115_C102,60,90,23.625
R115_C103,60,90,23.625
R115_C104,60,90,23.625
R115_C105,60,90,23.625
R115_C106,60,90,23.625
R116_C090,60,90,23.625
R116_C091,60,90,23.625
R068_C090,90,120,28.687501907348633
R068_C091,90,120,25.312501907348633
R068_C092,90,120,25.312501907348633
R068_C093,90,120,25.312501907348633
R068_C094,90,120,25.312501907348633
R068_C095,90,120,25.312501907348633
R068_C096,90,120,28.687501907348633
R068_C097,90,120,28.687501907348633
R068_C098,90,120,25.312501907348633
R068_C099,90,120,25.312501907348633
R068_C100,90,120,25.312501907348633
R068_C101,90,120,25.312501907348633
R068_C102,90,120,25.312501907348633
R068_C103,90,120,10.125
R068_C104,90,120,10.125
R068_C105,90,120,25.312501907348633
R068_C106,90,120,25.312501907348633
R068_C107,90,120,25.312501907348633
R068_C108,90,120,30.375001907348633
R068_C109,90,120,25.312501907348633
R068_C110,90,120,28.687501907348633
R068_C111,90,120,30.375001907348633
R068_C112,90,120,30.375001907348633
R068_C113,90,120,30.375001907348633
R068_C114,90,120,28.687501907348633
R068_C115,90,120,28.687501907348633
R068_C116,90,120,28.687501907348633
R068_C117,90,120,25.312501907348633
R068_C118,90,120,30.375001907348633
R068_C119,90,120,30.375001907348633
R068_C120,90,120,25.312501907348633
R069_C082,90,120,25.312501907348633
R069_C083,90,120,25.312501907348633
R069_C084,90,120,30.375001907348633
R069_C085,90,120,28.687501907348633
R069_C086,90,120,25.312501907348633
R069_C087,90,120,25.312501907348633
R069_C088,90,120,28.687501907348633
R069_C089,90,120,28.687501907348633
R069_C090,90,120,28.687501907348633
R069_C091,90,120,25.312501907348633
R069_C092,90,120,25.312501907348633
R069_C093,90,120,25.312501907348633
R069_C094,90,120,25.312501907348633
R069_C095,90,120,28.687501907348633
R069_C096,90,120,28.687501907348633
R069_C097,90,120,25.312501907348633
R069_C098,90,120,25.312501907348633
R069_C099,90,120,25.312501907348633
